,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
36,-1.4582247712282808,1.6795241228353621,Jimmy Jones,Handy Man,-1.5703109267266413,13.242970864982816,-1.3833075994971797,1585,48,"Best Pop Vocal Performance, Male",1
37,-0.663986992999791,0.21237511522940447,Jimmy Jones,Good Timin',-1.5703109267266413,13.331289538904434,-1.3833075994971797,1585,48,0,0
38,-1.3891606165997163,1.4378306543008312,Chubby Checker,The Twist,-1.5703109267266413,16.56278166452744,-0.019833316575704113,53283,56,0,0
39,-1.3891606165997163,1.4378306543008312,Chubby Checker,The Twist,-1.5703109267266413,16.56278166452744,-0.019833316575704113,53283,56,0,0
40,-1.4927568485425629,1.8241559769667985,Chubby Checker,Pony Time,-1.22358791055622,12.886841023885925,-0.019833316575704113,53283,56,0,0
41,0.682764022257213,-0.6698429544764519,Chubby Checker,The Fly,-1.22358791055622,11.294570430387816,-0.019833316575704113,53283,56,0,0
42,1.5115338777999847,-0.9891491725525995,Chubby Checker,Let's Twist Again,-1.22358791055622,16.407730440616266,-0.019833316575704113,53283,56,Best Rock & Roll Recording,1
43,-1.4236926939139984,1.5519497871425503,Chubby Checker,The Twist,-0.8768648943857986,16.56376733225387,-0.019833316575704113,53283,56,0,0
44,-1.4236926939139984,1.5519497871425503,Chubby Checker,The Twist,-0.8768648943857986,16.56376733225387,-0.019833316575704113,53283,56,0,0
45,-1.1474360753997412,0.8630912905949164,Chubby Checker,Slow Twistin',-0.8768648943857986,12.557035808259599,-0.019833316575704113,53283,56,0,0
46,-1.3546285392854343,1.3345973420725394,Connie Francis,Everybody's Somebody's Fool,-1.5703109267266413,14.651059237680535,0.823910058521782,58984,57,0,0
47,-1.1474360753997412,0.8630912905949164,Connie Francis,My Heart Has A Mind Of Its Own,-1.5703109267266413,12.809155612113836,0.823910058521782,58984,57,0,0
48,0.6136998676286487,-0.6384456842667563,Connie Francis,Mama,-1.5703109267266413,12.541211851203151,0.823910058521782,58984,57,0,0
49,0.7863602542000595,-0.715295636233217,Connie Francis,Among My Souvenirs,-1.5703109267266413,14.360978159223084,0.823910058521782,58984,57,0,0
50,-1.1129039980854591,0.8011812994278674,Connie Francis,Where The Boys Are,-1.22358791055622,14.489143569619918,0.823910058521782,58984,57,0,0
51,1.0280847954000347,-0.8144748083066974,Connie Francis,Breakin' In A Brand New Broken Heart,-1.22358791055622,12.123353860353172,0.823910058521782,58984,57,0,0
52,-0.663986992999791,0.21237511522940447,Connie Francis,Don't Break The Heart That Loves You,-0.8768648943857986,12.466531249225195,0.823910058521782,58984,57,0,0
53,-1.320096461971152,1.2403527115655748,Bobby Rydell,Wild One,-1.5703109267266413,12.26204174130057,-0.5768342404028608,11311,44,0,0
54,0.13025078522869854,-0.3887586001639136,Bobby Rydell,Volare,-1.5703109267266413,12.306365843994966,-0.5768342404028608,11311,44,0,0
55,0.8208923315143417,-0.7300323257357451,Bobby Rydell,Swingin' School,-1.5703109267266413,11.198296908533791,-0.5768342404028608,11311,44,0,0
56,1.5805980324285491,-1.0119527513366469,Bobby Rydell,Little Bitty Girl,-1.5703109267266413,11.496816408037043,-0.5768342404028608,11311,44,0,0
57,1.2698093366000096,-0.9053293577924325,Bobby Rydell,Good Time Baby,-1.22358791055622,10.974283187207462,-0.5768342404028608,11311,44,0,0
