,Artist,Title,URL,GenreRaw
270,Lonnie Donegan,Does Your Chewing Gum Lose Its Flavour (On The Bedpost Overnight),https://en.wikipedia.org/wiki/Does_Your_Chewing_Gum_Lose_Its_Flavour_(On_the_Bedpost_Overnight%3F),"skiffle, novelty song"
271,Matt Monro,My Kind Of Girl,https://en.wikipedia.org/wiki/My_Kind_of_Girl,
272,Jimmy Dean,Big Bad John,https://en.wikipedia.org/wiki/Big_Bad_John,"country, pop"
273,Jimmy Dean,P.T. 109,https://en.wikipedia.org/wiki/PT-109_(song),pop
274,Eddie Hodges,I'm Gonna Knock On Your Door,https://en.wikipedia.org/wiki/I%27m_Gonna_Knock_on_Your_Door,pop
275,Eddie Hodges,"(Girls, Girls, Girls) Made To Love",,
276,Dave Brubeck,Take Five,https://en.wikipedia.org/wiki/Take_Five,west coast cool jazz
277,Don Gibson,Sea Of Heartbreak,https://en.wikipedia.org/wiki/Sea_of_Heartbreak,country
278,Acker Bilk,Stranger On The Shore,https://en.wikipedia.org/wiki/Stranger_on_the_Shore,easy listening
279,Dee Dee Sharp,Mashed Potato Time,https://en.wikipedia.org/wiki/Mashed_Potato_Time,
280,Dee Dee Sharp,Gravy (For My Mashed Potatoes),,
281,Dee Dee Sharp,Do the Bird,,
282,Bobby Vinton,Roses Are Red (My Love),https://en.wikipedia.org/wiki/Roses_Are_Red_(My_Love),pop
283,Bobby Vinton,Blue Velvet,https://en.wikipedia.org/wiki/Blue_Velvet_(song),traditional pop
284,Bobby Vinton,Blue on Blue,https://en.wikipedia.org/wiki/Blue_on_Blue_(Bobby_Vinton_album),traditional pop
285,Bobby Vinton,There! I've Said It Again,https://en.wikipedia.org/wiki/There!_I%27ve_Said_It_Again,pop
286,Bobby Vinton,Please Love Me Forever,https://en.wikipedia.org/wiki/Please_Love_Me_Forever,pop
287,David Rose,The Stripper,https://en.wikipedia.org/wiki/The_Stripper,jazz
288,Shelley Fabares,Johnny Angel,https://en.wikipedia.org/wiki/Johnny_Angel,
289,Little Eva,The Loco-Motion,https://en.wikipedia.org/wiki/The_Loco-Motion,"pop, rhythm and blues"
290,The Sensations,Let Me In,https://en.wikipedia.org/wiki/Let_Me_In_(The_Sensations_song),
291,Bruce Channel,Hey! Baby,https://en.wikipedia.org/wiki/Hey!_Baby,pop
292,Gene Chandler,Duke Of Earl,https://en.wikipedia.org/wiki/Duke_of_Earl,"soul, doo-wop"
293,Freddy Cannon,Palisades Park,https://en.wikipedia.org/wiki/Palisades_Park_(Freddy_Cannon_song),rock and roll
294,Claude King,Wolverton Mountain,https://en.wikipedia.org/wiki/Wolverton_Mountain,country
295,Mary Wells,The One Who Really Loves You,https://en.wikipedia.org/wiki/The_One_Who_Really_Loves_You,soul
296,Mary Wells,You Beat Me To The Punch,https://en.wikipedia.org/wiki/You_Beat_Me_to_the_Punch,soul
297,Mary Wells,My Guy,https://en.wikipedia.org/wiki/My_Guy,"soul, r&b, pop"
298,Kenny Ball,Midnight In Moscow,,
299,Tommy Roe,Sheila,https://en.wikipedia.org/wiki/Sheila_(Tommy_Roe_song),"pop, rockabilly, lubbock sound"
300,Tommy Roe,Everybody,https://en.wikipedia.org/wiki/Everybody_(Tommy_Roe_song),pop rock
301,Tommy Roe,Hooray for Hazel,https://en.wikipedia.org/wiki/Hooray_for_Hazel,pop rock
302,Tommy Roe,Sweet Pea,https://en.wikipedia.org/wiki/Sweet_Pea_(song),pop rock
303,Tommy Roe,Dizzy,https://en.wikipedia.org/wiki/Dizzy_(Tommy_Roe_song),bubblegum pop
304,The Orlons,The Wah-Watusi,,
305,The Orlons,South Street,,
306,Joey Dee and The Starliters,Peppermint Twist,https://en.wikipedia.org/wiki/Peppermint_Twist,rock and roll
307,Joey Dee and The Starliters,Shout,https://en.wikipedia.org/wiki/Shout_(The_Isley_Brothers_song),
308,The Marvelettes,Playboy,https://en.wikipedia.org/wiki/Playboy_(The_Marvelettes_album),"pop, r&b"
309,Nat King Cole,Ramblin' Rose,https://en.wikipedia.org/wiki/Ramblin%27_Rose,
310,Nat King Cole,Those Lazy-Hazy-Crazy Days of Summer,https://en.wikipedia.org/wiki/Those_Lazy-Hazy-Crazy_Days_of_Summer,"jazz, pop"
311,Nat King Cole,"That Sunday, That Summer","https://en.wikipedia.org/wiki/That_Sunday,_That_Summer",
312,Jay and The Americans,She Cried,https://en.wikipedia.org/wiki/She_Cried,rock
313,Jay and The Americans,Come a Little Bit Closer,https://en.wikipedia.org/wiki/Come_a_Little_Bit_Closer,rock
314,Jay and The Americans,Cara Mia,https://en.wikipedia.org/wiki/Cara_Mia,rock
315,Jay and The Americans,This Magic Moment,https://en.wikipedia.org/wiki/This_Magic_Moment,
316,Ketty Lester,Love Letters,https://en.wikipedia.org/wiki/Love_letter,
317,Claudine Clark,Party Lights,,
318,Bent Fabric,Alley Cat,https://en.wikipedia.org/wiki/Alley_Cat_(song),pop
319,The Isley Brothers,Twist And Shout,https://en.wikipedia.org/wiki/Twist_and_Shout,"rock and roll, r&b"
320,The Isley Brothers,It's Your Thing,https://en.wikipedia.org/wiki/It%27s_Your_Thing,funk
321,Richard Chamberlain,Theme From Dr. Kildare,https://en.wikipedia.org/wiki/Theme_from_Dr._Kildare_(Three_Stars_Will_Shine_Tonight),
322,Ace Cannon,Tuff,https://en.wikipedia.org/wiki/Tuff,
323,Clyde McPhatter,Lover Please,,
324,Barbara George,I Know (You Don't Love Me No More),https://en.wikipedia.org/wiki/I_Know_(You_Don%27t_Love_Me_No_More),r&b
325,Burl Ives,A Little Bitty Tear,https://en.wikipedia.org/wiki/A_Little_Bitty_Tear,"country, pop, nashville sound"
326,Burl Ives,Funny Way Of Laughin',https://en.wikipedia.org/wiki/It%27s_Just_My_Funny_Way_of_Laughin%27,
327,Emilio Pericoli,Al Di La,https://en.wikipedia.org/wiki/Al_di_l%C3%A0,
328,Ernie Maresca,Shout! Shout! (Knock Yourself Out),https://en.wikipedia.org/wiki/Shout!_Shout!_(Knock_Yourself_Out),"rock and roll, doo-wop"
329,Don and Juan,What's Your Name,https://en.wikipedia.org/wiki/What%27s_Your_Name_(Don_and_Juan_song),
330,The Corsairs,Smoky Places,,
331,Booker T. and The M.G.'s,Green Onions,,
332,Booker T. and The M.G.'s,Groovin',https://en.wikipedia.org/wiki/Groovin%27,
333,Booker T. and The M.G.'s,Time Is Tight,https://en.wikipedia.org/wiki/Time_Is_Tight,soul
334,Booker T. and The M.G.'s,Hang 'Em High,https://en.wikipedia.org/wiki/Hang_%27Em_High,
335,Frankie Valli and The Four Seasons,Sherry,https://en.wikipedia.org/wiki/Sherry,
336,Frankie Valli and The Four Seasons,Walk Like A Man,https://en.wikipedia.org/wiki/Walk_Like_a_Man_(The_Four_Seasons_song),rock
337,Joanie Sommers,Johnny Get Angry,,
338,"Dave ""Baby"" Cortez",Rinky Dink,https://en.wikipedia.org/wiki/Rinky_Dink,
339,Henry Mancini,Moon River,https://en.wikipedia.org/wiki/Moon_River,pop
340,Henry Mancini,Days Of Wine and Roses,https://en.wikipedia.org/wiki/Days_of_Wine_and_Roses_(film),
341,Ray Stevens,Ahab The Arab,https://en.wikipedia.org/wiki/Ahab_the_Arab,novelty
342,Ray Stevens,Gitarzan,https://en.wikipedia.org/wiki/Gitarzan,pop
343,Gene Pitney,(The Man Who Shot) Liberty Valance,https://en.wikipedia.org/wiki/The_Man_Who_Shot_Liberty_Valance,
344,Gene Pitney,Town Without Pity,https://en.wikipedia.org/wiki/Town_Without_Pity_(song),
345,Gene Pitney,It Hurts to Be in Love,https://en.wikipedia.org/wiki/It_Hurts_to_Be_in_Love,"rock and roll, pop"
346,Joe Henderson,Snap Your Fingers,https://en.wikipedia.org/wiki/Snap_Your_Fingers,r&b
347,Chris Montez,Let's Dance,https://en.wikipedia.org/wiki/Let%27s_Dance_(Chris_Montez_song),rock and roll
348,Chris Montez,The More I See You,https://en.wikipedia.org/wiki/The_More_I_See_You,
349,Johnny Crawford,Cindy's Birthday,,
350,Barbara Lynn,You'll Lose A Good Thing,https://en.wikipedia.org/wiki/You%27ll_Lose_a_Good_Thing,rhythm & blues
351,The Crystals,Uptown,https://en.wikipedia.org/wiki/Uptown_(The_Crystals_song),
352,The Crystals,Da Doo Ron Ron,https://en.wikipedia.org/wiki/Da_Doo_Ron_Ron,"r&b, pop, doo-wop"
353,The Crystals,Then He Kissed Me,https://en.wikipedia.org/wiki/Then_He_Kissed_Me,"pop, rock"
354,Dickey Lee,Patches,,
355,Dickey Lee,Laurie (Strange Things Happen),,
356,Larry Finnegan,Dear One,https://en.wikipedia.org/wiki/Dear_One_(Larry_Finnegan_song),pop
357,James Darren,Her Royal Majesty,,
358,Walter Brennan,Old Rivers,https://en.wikipedia.org/wiki/Old_Rivers,country
359,Billy Vaughn,A Swingin' Safari,https://en.wikipedia.org/wiki/A_Swingin%27_Safari,
360,Billy Joe and The Checkmates,Percolator (Twist),,
361,Jimmy Soul,Twistin' Matilda,,
362,Jimmy Soul,If You Wanna Be HappyIf You Wanna Be Happy,https://en.wikipedia.org/wiki/If_You_Wanna_Be_Happy,doo-wop
363,Jimmy Smith,Walk On The Wild Side,https://en.wikipedia.org/wiki/Walk_on_the_Wild_Side_(David_and_Bernstein_song),
364,King Curtis,Soul Twist,https://en.wikipedia.org/wiki/Soul_Twist,
365,The Ikettes,I'm Blue (The Gong-Gong Song),https://en.wikipedia.org/wiki/I%27m_Blue_(The_Gong-Gong_Song),"blues, r&b, rock 'n' roll"
366,The Kingston Trio,Where Have All The Flowers Gone?,https://en.wikipedia.org/wiki/Where_Have_All_the_Flowers_Gone%3F,
367,"Peter, Paul and Mary",If I Had A Hammer,https://en.wikipedia.org/wiki/If_I_Had_a_Hammer,folk
368,"Peter, Paul and Mary","Puff, The Magic Dragon","https://en.wikipedia.org/wiki/Puff,_the_Magic_Dragon","folk, pop"
369,"Peter, Paul and Mary",Blowin' In The Wind,https://en.wikipedia.org/wiki/Blowin%27_in_the_Wind,folk
370,"Peter, Paul and Mary",I Dig Rock And Roll Music,https://en.wikipedia.org/wiki/I_Dig_Rock_and_Roll_Music,"folk rock, psychedelic folk"
371,Ronnie and The Hi-lites,I Wish That We Were Married,,
372,The Beach Boys,Surfin' Safari,https://en.wikipedia.org/wiki/Surfin%27_Safari,
373,The Beach Boys,Surfin' U.S.A.,https://en.wikipedia.org/wiki/Surfin%27_U.S.A.,"surf rock, rock and roll"
374,The Beach Boys,Surfer Girl,https://en.wikipedia.org/wiki/Surfer_Girl,"surf rock, rock and roll"
375,The Beach Boys,Shut Down,https://en.wikipedia.org/wiki/Shut_Down_(The_Beach_Boys_song),"hot rod rock, car song"
376,The Beach Boys,I Get Around,https://en.wikipedia.org/wiki/I_Get_Around,"california sound, pop, surf vocal, car song"
377,The Beach Boys,"Help Me, Rhonda","https://en.wikipedia.org/wiki/Help_Me,_Rhonda",rock and roll
378,The Beach Boys,California Girls,https://en.wikipedia.org/wiki/California_Girls,"pop rock, art pop, california sound"
379,The Beach Boys,Good Vibrations,https://en.wikipedia.org/wiki/Good_Vibrations,"psychedelic rock, art pop, acid rock, psychedelic pop, avant-pop, r&b"
380,The Beach Boys,Sloop John B,https://en.wikipedia.org/wiki/Sloop_John_B,"folk rock, chamber pop"
381,The Beach Boys,Barbara Ann,https://en.wikipedia.org/wiki/Barbara_Ann,"rock and roll, doo-wop"
382,Jimmy Gilmer and The Fireballs,Sugar Shack,https://en.wikipedia.org/wiki/Sugar_Shack,"garage rock, rock and roll"
383,Skeeter Davis,The End Of The World,https://en.wikipedia.org/wiki/The_End_of_the_World_(Skeeter_Davis_song),country
384,Skeeter Davis,I Can't Stay Mad at You,https://en.wikipedia.org/wiki/I_Can%27t_Stay_Mad_at_You,"country, girl group"
385,The Cascades,Rhythm Of The Rain,https://en.wikipedia.org/wiki/Rhythm_of_the_Rain,"pop, doo-wop"
386,The Chiffons,He's So Fine,https://en.wikipedia.org/wiki/He%27s_So_Fine,"pop, doo-wop"
387,The Chiffons,One Fine Day,https://en.wikipedia.org/wiki/One_Fine_Day_(song),pop
388,Paul and Paula,Hey Paula,https://en.wikipedia.org/wiki/Hey_Paula_(song),"pop, pop rock"
389,Stevie Wonder,Fingertips,https://en.wikipedia.org/wiki/Fingertips,"r&b, soul"
390,Stevie Wonder,Uptight (Everything's Alright),https://en.wikipedia.org/wiki/Uptight_(Everything%27s_Alright),soul
391,Stevie Wonder,I Was Made To Love Her,https://en.wikipedia.org/wiki/I_Was_Made_to_Love_Her_(song),soul
392,Stevie Wonder,Shoo-Bee-Doo-Be-Doo-Da-Day,https://en.wikipedia.org/wiki/Shoo-Be-Doo-Be-Doo-Da-Day,"r&b, soul"
393,Stevie Wonder,My Cherie Amour,https://en.wikipedia.org/wiki/My_Cherie_Amour_(song),"soul, pop"
394,The Village Stompers,Washington Square,https://en.wikipedia.org/wiki/Washington_Square_(composition),"pop, dixieland jazz, instrumental"
395,The Impressions,It's All Right,https://en.wikipedia.org/wiki/It%27s_All_Right,soul
396,The Impressions,Keep On Pushing,https://en.wikipedia.org/wiki/Keep_On_Pushing,chicago soul
397,The Impressions,I'm So Proud,,
398,The Angels,My Boyfriend's Back,https://en.wikipedia.org/wiki/My_Boyfriend%27s_Back_(song),pop
399,Kyu Sakamoto,Sukiyaki,https://en.wikipedia.org/wiki/Sukiyaki,
400,Lesley Gore,She's A Fool,https://en.wikipedia.org/wiki/She%27s_a_Fool,
401,Lesley Gore,It's My Party,https://en.wikipedia.org/wiki/It%27s_My_Party_(Lesley_Gore_song),"pop, rock, blue-eyed soul"
402,Lesley Gore,Judy's Turn to Cry,https://en.wikipedia.org/wiki/Judy%27s_Turn_to_Cry,"pop, rock"
403,Lesley Gore,You Don't Own Me,https://en.wikipedia.org/wiki/You_Don%27t_Own_Me,"pop, r&b"
404,Lesley Gore,California Nights,https://en.wikipedia.org/wiki/California_Nights,pop
405,The Tymes,So Much In Love,https://en.wikipedia.org/wiki/So_Much_in_Love,doo-wop
406,Dale and Grace,I'm Leaving It Up To You,https://en.wikipedia.org/wiki/I%27m_Leaving_It_Up_to_You,"pop, doo-wop"
407,Nino Tempo and April Stevens,Deep Purple,https://en.wikipedia.org/wiki/Deep_Purple,
408,The Surfaris,Wipe Out,https://en.wikipedia.org/wiki/Wipe_Out_(instrumental),surf rock
409,The Surfaris,Wipe Out,https://en.wikipedia.org/wiki/Wipe_Out_(instrumental),surf rock
410,Al Martino,I Love You Because,https://en.wikipedia.org/wiki/I_Love_You_Because_(song),
411,Al Martino,"Painted, Tainted Rose",,
412,Al Martino,I Love You More and More Every Day,,
413,The Rockin' Rebels,Wild Weekend,,
414,Inez and Charlie Foxx,Mockingbird,https://en.wikipedia.org/wiki/Mockingbird,
415,Little Peggy March,I Will Follow Him,https://en.wikipedia.org/wiki/I_Will_Follow_Him,pop
416,The Chantays,Pipeline,https://en.wikipedia.org/wiki/Pipeline_(instrumental),surf rock
417,Jan and Dean,Surf City,https://en.wikipedia.org/wiki/Surf_City_(song),vocal surf
418,Jan and Dean,Dead Man's Curve,https://en.wikipedia.org/wiki/Dead_Man%27s_Curve_(song),"pop, teenage tragedy, car song"
419,Jan and Dean,The Little Old Lady from Pasadena,https://en.wikipedia.org/wiki/The_Little_Old_Lady_(from_Pasadena),car song
420,Eydie Gorme,Blame It On The Bossa Nova,https://en.wikipedia.org/wiki/Blame_It_on_the_Bossa_Nova,"traditional pop, rock and roll"
421,Martha and The Vandellas,Heat Wave,https://en.wikipedia.org/wiki/Heat_Wave_(Martha_and_the_Vandellas_song),soul
422,Martha and The Vandellas,Come and Get These Memories,https://en.wikipedia.org/wiki/Come_and_Get_These_Memories,soul
423,Martha and The Vandellas,Dancing in the Street,https://en.wikipedia.org/wiki/Dancing_in_the_Street,"rhythm and blues, soul"
424,Martha and The Vandellas,Nowhere to Run,https://en.wikipedia.org/wiki/2048:_Nowhere_to_Run,
425,Martha and The Vandellas,Jimmy Mack,https://en.wikipedia.org/wiki/Jimmy_Mack,soul/pop
426,Randy and The Rainbows,Denise,https://en.wikipedia.org/wiki/Denise_(song),doo-wop
427,The Rooftop Singers,Walk Right In,https://en.wikipedia.org/wiki/Walk_Right_In,"folk, bluegrass"
428,Trini Lopez,If I Had A Hammer,https://en.wikipedia.org/wiki/If_I_Had_a_Hammer,folk rock
429,The Essex,Easier Said Than Done,https://en.wikipedia.org/wiki/Easier_Said_Than_Done,pop
430,Los Indios Tabajaras,Maria Elena,https://en.wikipedia.org/wiki/Mar%C3%ADa_Elena_(song),instrumental
431,Ruby And The Romantics,Our Day Will Come,https://en.wikipedia.org/wiki/Our_Day_Will_Come,r&b
432,Barbara Lewis,Hello Stranger,https://en.wikipedia.org/wiki/Hello_Stranger,r&b
433,Barbara Lewis,Baby I'm Yours,https://en.wikipedia.org/wiki/Baby_I%27m_Yours_(Barbara_Lewis_song),r&b
434,The Ronettes,Be My Baby,https://en.wikipedia.org/wiki/Be_My_Baby,pop
435,Major Lance,The Monkey Time,,
436,Major Lance,"Um, Um, Um, Um, Um, Um","https://en.wikipedia.org/wiki/Um,_Um,_Um,_Um,_Um,_Um",soul
437,The Four Seasons,Candy Girl,https://en.wikipedia.org/wiki/Candy_Girl_(The_Four_Seasons_song),rock
438,The Four Seasons,Rag Doll,https://en.wikipedia.org/wiki/Rag_Doll_(The_Four_Seasons_song),rock
439,The Four Seasons,Dawn (Go Away),https://en.wikipedia.org/wiki/Dawn_(Go_Away),rock
440,The Four Seasons,Ronnie,https://en.wikipedia.org/wiki/Ronnie_(The_Four_Seasons_song),rock
441,Bill Anderson,Still,https://en.wikipedia.org/wiki/Still_(Bill_Anderson_song),country
442,Garnet Mimms and the Enchanters,Cry Baby,https://en.wikipedia.org/wiki/Cry_Baby_(Garnet_Mimms_song),soul blues
443,Lou Christie,Two Faces Have I,https://en.wikipedia.org/wiki/Two_Faces_Have_I,pop
444,Lou Christie,Lightnin' Strikes,https://en.wikipedia.org/wiki/Lou_Christie,
445,Lou Christie,I'm Gonna Make You Mine,https://en.wikipedia.org/wiki/I%27m_Gonna_Make_You_Mine_(Lou_Christie_song),pop
446,Lonnie Mack,"Memphis, Tennessee","https://en.wikipedia.org/wiki/Memphis,_Tennessee",
447,Kai Winding,More,https://en.wikipedia.org/wiki/More_(Theme_from_Mondo_Cane),
448,Bill Pursell,Our Winter Love,https://en.wikipedia.org/wiki/Bill_Pursell,
449,Tony Bennett,I Wanna Be Around,https://en.wikipedia.org/wiki/I_Wanna_Be_Around,
450,The Jaynetts,Sally Go 'Round the Roses,https://en.wikipedia.org/wiki/Sally_Go_%27Round_the_Roses,"r&b, pop"
451,Marvin Gaye,Pride and Joy,https://en.wikipedia.org/wiki/Pride_and_Joy_(Marvin_Gaye_song),rhythm and blues
452,Marvin Gaye,I'll Be Doggone,https://en.wikipedia.org/wiki/I%27ll_Be_Doggone,soul/pop
453,Marvin Gaye,How Sweet It Is (To Be Loved by You),https://en.wikipedia.org/wiki/How_Sweet_It_Is_(To_Be_Loved_by_You),"soul, pop rock"
454,Marvin Gaye,Too Busy Thinking About My Baby,https://en.wikipedia.org/wiki/Too_Busy_Thinking_About_My_Baby,soul
455,Marvin Gaye,That's The Way Love Is,https://en.wikipedia.org/wiki/That%27s_the_Way_Love_Is_(The_Isley_Brothers_song),"soul, psychedelic soul, funk"
456,Marvin Gaye,I Heard It Through The Grapevine,https://en.wikipedia.org/wiki/I_Heard_It_Through_the_Grapevine,"r&b, psychedelic soul"
457,Rufus Thomas,Walking the Dog,https://en.wikipedia.org/wiki/Walking_the_Dog,r&b
458,Ned Miller,From a Jack to a King,https://en.wikipedia.org/wiki/From_a_Jack_to_a_King,country
459,Johnny Mathis,What Will My Mary Say,,
460,Jan Bradley,Mama Didn't Lie,,
461,The Cookies,Don't Say Nothin' Bad (About My Baby),https://en.wikipedia.org/wiki/Don%27t_Say_Nothin%27_Bad_(About_My_Baby),r&b
462,Johnny Cash,Ring of Fire,https://en.wikipedia.org/wiki/Ring_of_Fire,
463,Johnny Cash,A Boy Named Sue,https://en.wikipedia.org/wiki/A_Boy_Named_Sue,"country, talking blues, comedy"
464,Doris Troy,Just One Look,https://en.wikipedia.org/wiki/Just_One_Look_(song),rhythm and blues
465,Allan Sherman,"Hello Muddah, Hello Faddah! (A Letter from Camp)","https://en.wikipedia.org/wiki/Hello_Muddah,_Hello_Fadduh_(A_Letter_from_Camp)",novelty song
466,Rolf Harris,"Tie Me Kangaroo Down, Sport","https://en.wikipedia.org/wiki/Tie_Me_Kangaroo_Down,_Sport",folk/pop
467,Sunny and the Sunglows,Talk to Me,,
468,Bobby Bare,500 Miles,https://en.wikipedia.org/wiki/500_Miles,"country, easy listening"
469,The Beatles,I Want to Hold Your Hand,https://en.wikipedia.org/wiki/I_Want_to_Hold_Your_Hand,"rock and roll, pop, pop rock"
470,The Beatles,She Loves You,https://en.wikipedia.org/wiki/She_Loves_You,"rock and roll, pop"
471,The Beatles,A Hard Day's Night,https://en.wikipedia.org/wiki/A_Hard_Day%27s_Night_(film),
472,The Beatles,Love Me Do,https://en.wikipedia.org/wiki/Love_Me_Do,"merseybeat, pop, r&b"
473,The Beatles,Please Please Me,https://en.wikipedia.org/wiki/Please_Please_Me,"merseybeat, rock and roll, rock, pop"
474,The Beatles,Twist and Shout,https://en.wikipedia.org/wiki/Twist_and_Shout_(album),rock and roll
475,The Beatles,Can't Buy Me Love,https://en.wikipedia.org/wiki/Can%27t_Buy_Me_Love,pop rock
476,The Beatles,Do You Want to Know a Secret,https://en.wikipedia.org/wiki/Do_You_Want_to_Know_a_Secret,pop
477,The Beatles,I Saw Her Standing There,https://en.wikipedia.org/wiki/I_Saw_Her_Standing_There,rock and roll
478,The Beatles,Help!,https://en.wikipedia.org/wiki/Help!_(song),folk rock
479,The Beatles,Ticket to Ride,https://en.wikipedia.org/wiki/Ticket_to_Ride,"power pop, jangle pop, folk rock"
480,The Beatles,Eight Days a Week,https://en.wikipedia.org/wiki/Eight_Days_a_Week,rock
481,The Beatles,We Can Work It Out,https://en.wikipedia.org/wiki/We_Can_Work_It_Out,folk rock
482,The Beatles,Paperback Writer,https://en.wikipedia.org/wiki/Paperback_Writer,"hard rock, power pop, psychedelic rock"
483,The Beatles,Nowhere Man,https://en.wikipedia.org/wiki/Nowhere_Man_(song),folk rock
484,The Beatles,Yellow Submarine,https://en.wikipedia.org/wiki/Yellow_Submarine_(album),"psychedelic rock, orchestral"
485,The Beatles,All You Need Is Love,https://en.wikipedia.org/wiki/All_You_Need_Is_Love,pop
486,The Beatles,Penny Lane,https://en.wikipedia.org/wiki/Penny_Lane,"progressive pop, baroque pop, psychedelic pop, psychedelic rock"
487,The Beatles,Hey Jude,https://en.wikipedia.org/wiki/Hey_Jude_(Beatles_album),rock
488,The Beatles,Lady Madonna,https://en.wikipedia.org/wiki/Lady_Madonna,"rock and roll, rhythm and blues"
489,The Beatles,Revolution,https://en.wikipedia.org/wiki/Revolution_(Beatles_song),hard rock
490,The Beatles,Something,https://en.wikipedia.org/wiki/Something_(Beatles_song),"rock, pop"
491,The Beatles,Come Together,https://en.wikipedia.org/wiki/Come_Together,rock
492,Louis Armstrong,"Hello, Dolly!","https://en.wikipedia.org/wiki/Hello,_Dolly!_(song)","traditional pop, jazz"
493,Dean Martin,Everybody Loves Somebody,https://en.wikipedia.org/wiki/Everybody_Loves_Somebody,traditional pop
494,Dean Martin,The Door Is Still Open to My Heart,https://en.wikipedia.org/wiki/The_Door_Is_Still_Open_to_My_Heart_(album),"traditional pop, country"
495,Gale Garnett,We'll Sing in the Sunshine,https://en.wikipedia.org/wiki/We%27ll_Sing_in_the_Sunshine,folk
496,J. Frank Wilson and the Cavaliers,Last Kiss,https://en.wikipedia.org/wiki/Last_Kiss,
497,The Supremes,Where Did Our Love Go,https://en.wikipedia.org/wiki/Where_Did_Our_Love_Go,"r&b, pop, doo-wop"
498,The Supremes,Baby Love,https://en.wikipedia.org/wiki/Baby_Love,"pop, r&b"
499,The Supremes,Stop! In the Name of Love,https://en.wikipedia.org/wiki/Stop!_In_the_Name_of_Love,"pop, r&b, soul"
500,The Supremes,Back in My Arms Again,https://en.wikipedia.org/wiki/Back_in_My_Arms_Again,"pop, r&b"
501,The Supremes,You Can't Hurry Love,https://en.wikipedia.org/wiki/You_Can%27t_Hurry_Love,"pop, soul, r&b"
502,The Supremes,You Keep Me Hangin' On,https://en.wikipedia.org/wiki/You_Keep_Me_Hangin%27_On,"soul, pop"
503,The Supremes,My World Is Empty Without You,https://en.wikipedia.org/wiki/My_World_Is_Empty_Without_You,"baroque pop, soul"
504,The Supremes,Love Is Here And Now You're Gone,https://en.wikipedia.org/wiki/Love_Is_Here_and_Now_You%27re_Gone,"pop, r&b"
505,The Supremes,The Happening,https://en.wikipedia.org/wiki/The_Happening_(song),pop
506,The Supremes,Reflections,https://en.wikipedia.org/wiki/Reflections_(The_Supremes_song),"psychedelic pop, psychedelic soul"
507,The Supremes,Love Child,https://en.wikipedia.org/wiki/Love_Child_(The_Supremes_album),"pop, r&b"
508,Barbra Streisand,People,https://en.wikipedia.org/wiki/People_(Barbra_Streisand_song),
509,Al Hirt,Java,https://en.wikipedia.org/wiki/Java_(instrumental),jazz
510,Al Hirt,Cotton Candy,https://en.wikipedia.org/wiki/Cotton_candy,
511,Manfred Mann,Do Wah Diddy Diddy,https://en.wikipedia.org/wiki/Do_Wah_Diddy_Diddy,pop rock
512,Manfred Mann,The Mighty Quinn,https://en.wikipedia.org/wiki/Quinn_the_Eskimo_(Mighty_Quinn),rock
513,Billy J. Kramer and The Dakotas,Little Children,https://en.wikipedia.org/wiki/Little_Children_(song),"pop, beat"
514,Billy J. Kramer and The Dakotas,Bad to Me,https://en.wikipedia.org/wiki/Bad_to_Me,"pop, beat"
515,The Ray Charles Singers,Love Me with All Your Heart (Cuando Calienta El Sol),https://en.wikipedia.org/wiki/Love_Me_with_All_Your_Heart,doo-wop
516,The Dixie Cups,Chapel of Love,https://en.wikipedia.org/wiki/Chapel_of_Love,"pop, r&b, soul"
517,Terry Stafford,Suspicion,https://en.wikipedia.org/wiki/Suspicion_(Terry_Stafford_song),rockabilly
518,The Dave Clark Five,Because,https://en.wikipedia.org/wiki/Because_(The_Dave_Clark_Five_song),pop rock
519,The Dave Clark Five,Can't You See That She's Mine,https://en.wikipedia.org/wiki/Can%27t_You_See_That_She%27s_Mine,beat
520,The Dave Clark Five,Do You Love Me,https://en.wikipedia.org/wiki/Do_You_Love_Me,
521,The Newbeats,Bread and Butter,https://en.wikipedia.org/wiki/Bread_and_Butter_(The_Newbeats_song),pop
522,Peter and Gordon,A World Without Love,https://en.wikipedia.org/wiki/A_World_Without_Love,pop
523,Peter and Gordon,I Go to Pieces,https://en.wikipedia.org/wiki/I_Go_to_Pieces,merseybeat
524,Peter and Gordon,True Love Ways,https://en.wikipedia.org/wiki/True_Love_Ways,
525,Peter and Gordon,Lady Godiva,https://en.wikipedia.org/wiki/Lady_Godiva,
526,Peter and Gordon,Woman,https://en.wikipedia.org/wiki/Woman_(Paul_McCartney_song),folk rock
527,The Honeycombs,Have I the Right?,https://en.wikipedia.org/wiki/Have_I_the_Right%3F,pop
528,The Serendipity Singers,Don't Let the Rain Come Down (Crooked Little Man),https://en.wikipedia.org/wiki/Don%27t_Let_the_Rain_Come_Down_(Crooked_Little_Man),"folk, calypso"
529,Betty Everett and Jerry Butler,Let It Be Me,https://en.wikipedia.org/wiki/Let_It_Be_Me_(The_Everly_Brothers_song),r&b
530,Dusty Springfield,Wishin' and Hopin',https://en.wikipedia.org/wiki/Wishin%27_and_Hopin%27,pop
531,Dusty Springfield,You Don't Have To Say You Love Me,https://en.wikipedia.org/wiki/You_Don%27t_Have_to_Say_You_Love_Me,traditional pop
